i,j,pi_i,pi_j,pi_i_pi_j,pi_ij_cube,pi_ij_sphere,cov_cube,cov_sphere,delta,contrast_sq,aux_dist_sq,syg_contrib_cube,syg_contrib_sphere,syg_contrib_delta
2,19,0.4,0.4,0.16000000000000003,0.1466,0.1486,-0.013400000000000023,-0.011400000000000021,0.0020000000000000018,0.0,34.29502078309243,0.0,0.0,0.0
2,20,0.4,0.4,0.16000000000000003,0.1448,0.1542,-0.015200000000000019,-0.005800000000000027,0.009399999999999992,6.25,13.333472794565019,0.09500000000000011,0.03625000000000017,-0.05874999999999994
2,21,0.4,0.4,0.16000000000000003,0.1528,0.1608,-0.00720000000000004,0.0007999999999999674,0.008000000000000007,6.25,55.943528554049664,0.04500000000000025,-0.004999999999999796,-0.050000000000000044
2,22,0.4,0.4,0.16000000000000003,0.156,0.1568,-0.004000000000000031,-0.003200000000000036,0.0007999999999999952,6.25,71.15835251066468,0.025000000000000196,0.020000000000000226,-0.00499999999999997
2,23,0.4,0.4,0.16000000000000003,0.1518,0.165,-0.00820000000000004,0.004999999999999977,0.013200000000000017,0.0,48.82073574144597,0.0,-0.0,-0.0
2,24,0.4,0.4,0.16000000000000003,0.1678,0.17,0.007799999999999974,0.009999999999999981,0.0022000000000000075,0.0,92.78449552208252,-0.0,-0.0,0.0
2,25,0.4,0.4,0.16000000000000003,0.1722,0.1732,0.012199999999999961,0.013199999999999962,0.0010000000000000009,6.25,112.28230318119296,-0.07624999999999976,-0.08249999999999977,-0.0062500000000000056
2,26,0.4,0.4,0.16000000000000003,0.153,0.1496,-0.007000000000000034,-0.01040000000000002,-0.0033999999999999864,0.0,48.93607462386831,0.0,0.0,0.0
2,27,0.4,0.4,0.16000000000000003,0.167,0.1798,0.0069999999999999785,0.019799999999999957,0.012799999999999978,6.25,110.71075565849512,-0.043749999999999865,-0.12374999999999972,-0.07999999999999985
2,28,0.4,0.4,0.16000000000000003,0.1416,0.1506,-0.018400000000000027,-0.00940000000000002,0.009000000000000008,0.0,39.938898534547775,0.0,0.0,0.0
2,29,0.4,0.4,0.16000000000000003,0.1558,0.1636,-0.004200000000000037,0.0035999999999999643,0.007800000000000001,6.25,75.35461029829854,0.02625000000000023,-0.022499999999999777,-0.04875000000000001
2,30,0.4,0.4,0.16000000000000003,0.1428,0.1534,-0.01720000000000002,-0.0066000000000000225,0.010599999999999998,0.0,60.29837265412662,0.0,0.0,0.0
2,31,0.4,0.4,0.16000000000000003,0.1744,0.1768,0.014399999999999968,0.01679999999999998,0.0024000000000000132,6.25,101.04957170059662,-0.0899999999999998,-0.10499999999999989,-0.015000000000000083
2,32,0.4,0.4,0.16000000000000003,0.166,0.1736,0.005999999999999978,0.013599999999999973,0.007599999999999996,0.0,94.57214359329505,-0.0,-0.0,0.0
2,33,0.4,0.4,0.16000000000000003,0.1618,0.1754,0.0017999999999999683,0.01539999999999997,0.013600000000000001,6.25,84.4756340084018,-0.011249999999999802,-0.09624999999999981,-0.085
2,34,0.4,0.4,0.16000000000000003,0.143,0.1488,-0.017000000000000043,-0.011200000000000043,0.0058,6.25,26.612245172536877,0.10625000000000026,0.07000000000000027,-0.03624999999999999
2,35,0.4,0.4,0.16000000000000003,0.1442,0.1388,-0.015800000000000036,-0.021200000000000024,-0.005399999999999988,6.25,358.6727934638825,0.09875000000000023,0.13250000000000015,0.03374999999999992
2,36,0.4,0.4,0.16000000000000003,0.1498,0.1568,-0.010200000000000042,-0.003200000000000036,0.007000000000000006,0.0,52.883668973121424,0.0,0.0,0.0
2,37,0.4,0.4,0.16000000000000003,0.1394,0.1352,-0.020600000000000035,-0.024800000000000044,-0.004200000000000009,6.25,50.79277804120678,0.12875000000000023,0.15500000000000028,0.02625000000000005
2,38,0.4,0.4,0.16000000000000003,0.1658,0.1654,0.005799999999999972,0.00539999999999996,-0.00040000000000001146,6.25,71.58083731138893,-0.036249999999999824,-0.03374999999999975,0.0025000000000000716
2,39,0.4,0.4,0.16000000000000003,0.1612,0.161,0.0011999999999999789,0.0009999999999999731,-0.00020000000000000573,6.25,48.079863453115145,-0.007499999999999868,-0.006249999999999832,0.0012500000000000358
2,40,0.4,0.4,0.16000000000000003,0.149,0.164,-0.011000000000000038,0.003999999999999976,0.015000000000000013,0.0,65.44210471195538,0.0,-0.0,-0.0
2,41,0.4,0.4,0.16000000000000003,0.1526,0.155,-0.007400000000000018,-0.005000000000000032,0.0023999999999999855,0.0,20.94750505468444,0.0,0.0,0.0
2,42,0.4,0.4,0.16000000000000003,0.1462,0.156,-0.013800000000000034,-0.004000000000000031,0.009800000000000003,6.25,52.27826133823205,0.08625000000000022,0.025000000000000196,-0.06125000000000002
2,43,0.4,0.4,0.16000000000000003,0.1726,0.1746,0.012599999999999972,0.014599999999999974,0.0020000000000000018,0.0,108.26647115693439,-0.0,-0.0,0.0
2,44,0.4,0.4,0.16000000000000003,0.1612,0.1702,0.0011999999999999789,0.010199999999999959,0.00899999999999998,6.25,66.95607253716821,-0.007499999999999868,-0.06374999999999975,-0.05624999999999988
2,45,0.4,0.4,0.16000000000000003,0.148,0.1558,-0.012000000000000038,-0.004200000000000037,0.007800000000000001,6.25,65.8639527861587,0.07500000000000023,0.02625000000000023,-0.04875
2,46,0.4,0.4,0.16000000000000003,0.173,0.1864,0.012999999999999956,0.02639999999999998,0.013400000000000023,6.25,154.06033345177156,-0.08124999999999973,-0.16499999999999987,-0.08375000000000014
2,47,0.4,0.4,0.16000000000000003,0.1518,0.1542,-0.00820000000000004,-0.005800000000000027,0.0024000000000000132,6.25,41.051511673369646,0.051250000000000254,0.03625000000000017,-0.015000000000000083
